District Name,Year,Total Operating Revenue,Student Count,Campus Name,County Name,Region,Region Name,ERW,SAT Math,SAT Total,ACT English,ACT Math,ACT Reading,ACT Science,ACT Compos,per student budget
houston isd,2022,2535319349.0,193727,DeBakey HS for Health Prof,Harris County,4.0,Houston,631.0,645.0,1275.0,27.9,27.9,27.1,26.5,27.5,13087
houston isd,2022,2535319349.0,193727,South ECHS,Harris County,4.0,Houston,496.0,481.0,977.0,15.6,15.0,18.7,15.9,16.3,13087
houston isd,2022,2535319349.0,193727,Bellaire HS,Harris County,4.0,Houston,574.0,563.0,1137.0,26.5,25.8,27.4,26.1,26.6,13087
houston isd,2022,2535319349.0,193727,Furr HS,Harris County,4.0,Houston,418.0,405.0,824.0,15.7,16.0,17.0,18.0,17.0,13087
houston isd,2022,2535319349.0,193727,Jones Futures Academy,Harris County,4.0,Houston,458.0,453.0,911.0,17.8,19.8,22.3,22.5,20.8,13087
houston isd,2022,2535319349.0,193727,Lamar HS,Harris County,4.0,Houston,525.0,504.0,1029.0,24.1,23.0,26.0,23.9,24.4,13087
houston isd,2022,2535319349.0,193727,Milby HS,Harris County,4.0,Houston,431.0,419.0,851.0,18.2,17.0,13.4,15.0,16.1,13087
houston isd,2022,2535319349.0,193727,Heights HS,Harris County,4.0,Houston,507.0,480.0,987.0,22.7,21.8,24.3,23.3,23.1,13087
houston isd,2022,2535319349.0,193727,Sterling HS,Harris County,4.0,Houston,433.0,412.0,845.0,14.9,17.8,16.8,20.4,17.5,13087
houston isd,2022,2535319349.0,193727,Waltrip HS,Harris County,4.0,Houston,460.0,441.0,902.0,18.0,19.0,21.7,19.7,19.8,13087
houston isd,2022,2535319349.0,193727,Westbury HS,Harris County,4.0,Houston,435.0,428.0,863.0,13.3,16.0,12.8,16.3,14.5,13087
houston isd,2022,2535319349.0,193727,Yates HS,Harris County,4.0,Houston,390.0,386.0,776.0,14.6,15.3,17.6,15.6,15.9,13087
houston isd,2022,2535319349.0,193727,Kinder HS for Performing,Harris County,4.0,Houston,638.0,594.0,1232.0,27.1,23.9,28.5,26.1,26.5,13087
houston isd,2022,2535319349.0,193727,Chavez HS,Harris County,4.0,Houston,463.0,460.0,923.0,19.1,19.4,21.4,19.6,20.0,13087
houston isd,2022,2535319349.0,193727,Westside HS,Harris County,4.0,Houston,536.0,523.0,1058.0,22.2,21.4,24.4,22.9,22.8,13087
houston isd,2022,2535319349.0,193727,Sharpstown International School,Harris County,4.0,Houston,513.0,498.0,1011.0,22.5,20.5,23.5,21.5,22.0,13087
houston isd,2022,2535319349.0,193727,Texas Connections Academy,Harris County,4.0,Houston,564.0,520.0,1083.0,23.0,20.5,25.0,22.8,22.9,13087
houston isd,2022,2535319349.0,193727,North Houston ECHS,Harris County,4.0,Houston,514.0,508.0,1022.0,18.4,17.2,18.6,18.2,18.4,13087
houston isd,2022,2535319349.0,193727,Houston Math Science,Harris County,4.0,Houston,425.0,411.0,836.0,14.3,17.0,17.3,17.0,16.7,13087
houston isd,2022,2535319349.0,193727,Mount Carmel Academy,Harris County,4.0,Houston,467.0,449.0,916.0,22.5,23.5,28.0,25.0,24.5,13087
houston isd,2022,2535319349.0,193727,Carnegie Vanguard HS,Harris County,4.0,Houston,682.0,690.0,1372.0,29.2,28.7,29.8,28.4,29.2,13087
houston isd,2022,2535319349.0,193727,Challenge ECHS,Harris County,4.0,Houston,559.0,531.0,1090.0,23.7,22.7,23.5,23.1,23.5,13087
houston isd,2022,2535319349.0,193727,East ECHS,Harris County,4.0,Houston,538.0,532.0,1069.0,21.0,18.5,21.0,22.0,21.0,13087
houston isd,2022,2535319349.0,193727,Houston Academy,Harris County,4.0,Houston,548.0,510.0,1058.0,20.9,18.7,21.3,19.8,20.2,13087
houston isd,2022,2535319349.0,193727,Mickey Leland College Prep Acad,Harris County,4.0,Houston,517.0,480.0,996.0,16.3,18.0,17.8,18.1,17.7,13087
houston isd,2022,2535319349.0,193727,Young Women's College Prep Academy,Harris County,4.0,Houston,536.0,508.0,1044.0,20.9,19.2,22.2,20.3,20.8,13087
houston isd,2022,2535319349.0,193727,Energy Institute HS,Harris County,4.0,Houston,529.0,518.0,1047.0,23.3,22.7,24.9,23.9,23.7,13087
houston isd,2022,2535319349.0,193727,Austin HS,Harris County,4.0,Houston,433.0,427.0,860.0,17.7,19.3,20.2,20.3,19.7,13087
houston isd,2022,2535319349.0,193727,North Forest HS,Harris County,4.0,Houston,417.0,397.0,814.0,15.3,17.8,21.0,18.8,18.3,13087
dallas isd,2022,1906648921.0,143430,School for the Talented and Gifted,Dallas County,10.0,Richardson,683.0,687.0,1370.0,30.0,28.6,29.9,27.7,29.2,13293
dallas isd,2022,1906648921.0,143430,Kathlyn Joy Gilliam Collegiate,Dallas County,10.0,Richardson,472.0,455.0,928.0,16.1,17.4,17.9,17.6,17.4,13293
dallas isd,2022,1906648921.0,143430,Bryan Adams HS,Dallas County,10.0,Richardson,450.0,444.0,894.0,13.6,15.6,15.1,15.7,15.1,13293
dallas isd,2022,1906648921.0,143430,WT White HS,Dallas County,10.0,Richardson,444.0,440.0,884.0,13.5,16.1,16.3,16.2,15.6,13293
dallas isd,2022,1906648921.0,143430,Sunset HS,Dallas County,10.0,Richardson,439.0,436.0,875.0,12.5,15.4,14.5,14.7,14.4,13293
dallas isd,2022,1906648921.0,143430,H Grady Spruce HS,Dallas County,10.0,Richardson,398.0,416.0,814.0,11.2,15.4,13.9,14.4,13.8,13293
dallas isd,2022,1906648921.0,143430,South Oak Cliff HS,Dallas County,10.0,Richardson,410.0,407.0,818.0,10.5,14.1,13.4,14.1,13.1,13293
dallas isd,2022,1906648921.0,143430,Seagoville HS,Dallas County,10.0,Richardson,419.0,407.0,826.0,11.5,14.9,13.7,14.6,13.8,13293
dallas isd,2022,1906648921.0,143430,WW Samuell HS,Dallas County,10.0,Richardson,429.0,418.0,848.0,11.3,15.0,13.4,14.3,13.6,13293
dallas isd,2022,1906648921.0,143430,Franklin D Roosevelt HS,Dallas County,10.0,Richardson,436.0,418.0,854.0,10.9,14.7,14.1,14.2,13.6,13293
dallas isd,2022,1906648921.0,143430,LG Pinkston HS,Dallas County,10.0,Richardson,434.0,442.0,876.0,13.4,16.2,15.5,16.3,15.4,13293
dallas isd,2022,1906648921.0,143430,Lincoln Humanities,Dallas County,10.0,Richardson,412.0,404.0,816.0,12.0,14.6,13.7,14.7,13.9,13293
dallas isd,2022,1906648921.0,143430,Justin F Kimball HS,Dallas County,10.0,Richardson,429.0,412.0,841.0,11.8,14.7,13.5,14.4,13.8,13293
dallas isd,2022,1906648921.0,143430,Thomas Jefferson HS,Dallas County,10.0,Richardson,427.0,420.0,847.0,12.1,15.5,14.4,15.2,14.4,13293
dallas isd,2022,1906648921.0,143430,Hillcrest HS,Dallas County,10.0,Richardson,465.0,452.0,916.0,15.2,16.8,17.2,17.1,16.7,13293
dallas isd,2022,1906648921.0,143430,Moises E Molina HS,Dallas County,10.0,Richardson,433.0,428.0,861.0,11.9,15.2,14.1,14.3,14.0,13293
dallas isd,2022,1906648921.0,143430,New Tech HS at BF Darrell HS,Dallas County,10.0,Richardson,443.0,423.0,866.0,13.7,15.4,16.5,15.4,15.4,13293
dallas isd,2022,1906648921.0,143430,Woodrow Wilson HS,Dallas County,10.0,Richardson,499.0,484.0,983.0,18.2,18.6,20.3,19.6,19.3,13293
dallas isd,2022,1906648921.0,143430,David W Carter HS,Dallas County,10.0,Richardson,406.0,409.0,815.0,12.0,14.7,13.7,14.3,13.8,13293
dallas isd,2022,1906648921.0,143430,North Dallas HS,Dallas County,10.0,Richardson,422.0,416.0,838.0,11.5,14.8,13.8,14.0,13.6,13293
dallas isd,2022,1906648921.0,143430,Rosie Sorrells Education,Dallas County,10.0,Richardson,524.0,505.0,1029.0,17.8,18.7,19.1,19.0,18.8,13293
dallas isd,2022,1906648921.0,143430,Trinidad Garza Early College,Dallas County,10.0,Richardson,544.0,521.0,1065.0,20.1,19.7,22.1,20.5,20.8,13293
dallas isd,2022,1906648921.0,143430,Judge Barefoot Sanders Law Magnet,Dallas County,10.0,Richardson,569.0,548.0,1118.0,21.1,21.3,22.4,20.6,21.4,13293
dallas isd,2022,1906648921.0,143430,Wilmer-Hutchins HS,Dallas County,10.0,Richardson,406.0,393.0,799.0,10.9,14.2,13.3,13.6,13.1,13293
dallas isd,2022,1906648921.0,143430,Barack Obama Male Leadership,Dallas County,10.0,Richardson,531.0,497.0,1028.0,19.7,19.9,21.2,21.2,20.6,13293
dallas isd,2022,1906648921.0,143430,Innovation Design,Dallas County,10.0,Richardson,448.0,431.0,878.0,12.8,15.2,15.4,14.6,14.6,13293
dallas isd,2022,1906648921.0,143430,Citylab HS,Dallas County,10.0,Richardson,472.0,450.0,922.0,14.4,16.0,15.9,16.1,15.7,13293
dallas isd,2022,1906648921.0,143430,School of Health Professions,Dallas County,10.0,Richardson,555.0,531.0,1086.0,19.4,20.1,21.7,21.0,20.7,13293
dallas isd,2022,1906648921.0,143430,Skyline HS,Dallas County,10.0,Richardson,435.0,436.0,871.0,12.9,16.0,15.7,16.1,15.3,13293
dallas isd,2022,1906648921.0,143430,Irma Rangel Young Women's,Dallas County,10.0,Richardson,580.0,553.0,1133.0,22.2,21.0,22.2,21.9,21.9,13293
dallas isd,2022,1906648921.0,143430,Booker T Washington SPVA Magnet,Dallas County,10.0,Richardson,561.0,519.0,1080.0,22.7,19.9,24.0,21.3,22.1,13293
dallas isd,2022,1906648921.0,143430,School of Business and Management,Dallas County,10.0,Richardson,547.0,538.0,1085.0,19.0,20.2,20.9,20.7,20.3,13293
dallas isd,2022,1906648921.0,143430,James Madison HS,Dallas County,10.0,Richardson,397.0,387.0,784.0,11.5,14.1,12.8,13.5,13.1,13293
dallas isd,2022,1906648921.0,143430,Emmett J Conrad HS,Dallas County,10.0,Richardson,439.0,436.0,875.0,12.8,15.3,14.8,15.2,14.6,13293
dallas isd,2022,1906648921.0,143430,School of Science and Engineering,Dallas County,10.0,Richardson,642.0,679.0,1321.0,26.0,28.8,27.1,26.5,27.2,13293
dallas isd,2022,1906648921.0,143430,Dr Wright L Lassiter Jr ECHS,Dallas County,10.0,Richardson,537.0,538.0,1075.0,20.5,22.3,21.7,21.2,21.5,13293
dallas isd,2022,1906648921.0,143430,WH Adamson HS,Dallas County,10.0,Richardson,420.0,418.0,838.0,12.1,15.1,14.1,14.6,14.2,13293
cypress-fairbanks isd,2022,1198219394.0,116913,Cypress Creek HS,Harris County,4.0,Houston,491.0,487.0,977.0,21.4,21.5,23.3,22.5,22.3,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Cypress Ridge HS,Harris County,4.0,Houston,459.0,466.0,925.0,22.7,24.0,23.2,24.3,23.7,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Cypress Falls HS,Harris County,4.0,Houston,473.0,473.0,947.0,17.3,18.4,19.6,19.7,18.8,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Langham Creek HS,Harris County,4.0,Houston,513.0,517.0,1030.0,23.0,22.9,24.8,23.5,23.6,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Cypress Woods HS,Harris County,4.0,Houston,546.0,544.0,1090.0,24.1,24.0,25.7,24.2,24.6,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Jersey Village HS,Harris County,4.0,Houston,493.0,511.0,1004.0,23.9,25.1,27.1,24.7,25.2,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Cy-Fair HS,Harris County,4.0,Houston,519.0,527.0,1046.0,23.5,23.7,24.7,24.4,24.2,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Cypress Ranch HS,Harris County,4.0,Houston,534.0,553.0,1087.0,21.6,22.8,23.1,22.9,22.7,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Cypress Springs HS,Harris County,4.0,Houston,466.0,464.0,930.0,17.3,19.4,19.2,19.0,18.8,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Cypress Park HS,Harris County,4.0,Houston,474.0,469.0,943.0,17.3,19.3,19.3,20.4,19.4,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Bridgeland HS,Harris County,4.0,Houston,550.0,551.0,1101.0,24.3,23.6,25.9,24.7,24.8,10248
cypress-fairbanks isd,2022,1198219394.0,116913,Cypress Lakes HS,Harris County,4.0,Houston,470.0,469.0,938.0,20.7,19.5,22.1,21.8,21.1,10248
northside isd,2022,1138808904.0,101584,Warren HS,Bexar County,20.0,San Antonio,495.0,481.0,976.0,22.4,22.1,27.1,23.4,24.0,11210
northside isd,2022,1138808904.0,101584,Jay HS,Bexar County,20.0,San Antonio,468.0,455.0,923.0,21.6,21.2,24.6,23.9,22.9,11210
northside isd,2022,1138808904.0,101584,Brandeis HS,Bexar County,20.0,San Antonio,539.0,521.0,1059.0,27.6,26.1,29.1,27.1,27.6,11210
northside isd,2022,1138808904.0,101584,Harlan HS,Bexar County,20.0,San Antonio,508.0,486.0,994.0,26.4,22.3,29.9,25.5,26.1,11210
northside isd,2022,1138808904.0,101584,Marshall HS,Bexar County,20.0,San Antonio,487.0,470.0,957.0,21.0,19.6,24.9,21.0,22.0,11210
northside isd,2022,1138808904.0,101584,Clark HS,Bexar County,20.0,San Antonio,523.0,501.0,1024.0,23.0,22.7,24.5,23.0,23.4,11210
northside isd,2022,1138808904.0,101584,Health Careers HS,Bexar County,20.0,San Antonio,612.0,596.0,1208.0,27.9,25.4,28.1,27.3,27.3,11210
northside isd,2022,1138808904.0,101584,Stevens HS,Bexar County,20.0,San Antonio,464.0,445.0,909.0,21.8,18.2,25.4,21.4,21.8,11210
northside isd,2022,1138808904.0,101584,Brennan HS,Bexar County,20.0,San Antonio,491.0,476.0,967.0,20.7,19.7,21.1,20.6,20.6,11210
northside isd,2022,1138808904.0,101584,O'Connor HS,Bexar County,20.0,San Antonio,531.0,503.0,1034.0,24.7,24.4,25.6,24.6,24.9,11210
northside isd,2022,1138808904.0,101584,Northside School,Wilbarger County,9.0,Wichita Falls,501.0,471.0,973.0,19.6,18.7,20.1,19.0,19.7,11210
northside isd,2022,1138808904.0,101584,Taft HS,Bexar County,20.0,San Antonio,505.0,480.0,984.0,22.0,21.1,24.5,22.8,22.9,11210
katy isd,2022,997319786.0,88165,Paetow HS,Harris County,4.0,Houston,484.0,474.0,958.0,18.2,18.7,22.1,20.9,20.1,11311
katy isd,2022,997319786.0,88165,Tompkins HS,Harris County,4.0,Houston,591.0,601.0,1192.0,25.8,26.7,27.5,26.7,26.8,11311
katy isd,2022,997319786.0,88165,Seven Lakes HS,Harris County,4.0,Houston,608.0,616.0,1224.0,27.4,27.2,28.5,27.0,27.7,11311
katy isd,2022,997319786.0,88165,Morton Ranch HS,Harris County,4.0,Houston,483.0,476.0,959.0,20.3,20.9,22.9,21.8,21.6,11311
katy isd,2022,997319786.0,88165,Cinco Ranch HS,Harris County,4.0,Houston,563.0,573.0,1136.0,24.5,25.8,26.8,25.5,25.8,11311
katy isd,2022,997319786.0,88165,Mayde Creek HS,Harris County,4.0,Houston,481.0,466.0,947.0,19.3,20.3,21.8,22.1,20.9,11311
katy isd,2022,997319786.0,88165,Taylor HS,Harris County,4.0,Houston,549.0,560.0,1109.0,25.3,25.9,27.1,26.0,26.2,11311
katy isd,2022,997319786.0,88165,Katy HS,Harris County,4.0,Houston,528.0,523.0,1051.0,21.9,22.2,23.9,22.8,22.8,11311
fort bend isd,2022,828904374.0,76543,Willowridge HS,Fort Bend County,4.0,Houston,431.0,416.0,847.0,11.8,14.9,13.9,15.0,14.0,10829
fort bend isd,2022,828904374.0,76543,Kempner HS,Fort Bend County,4.0,Houston,515.0,511.0,1026.0,22.7,22.4,24.3,23.6,23.3,10829
fort bend isd,2022,828904374.0,76543,Clements HS,Fort Bend County,4.0,Houston,627.0,647.0,1275.0,27.0,27.0,27.8,26.7,27.3,10829
fort bend isd,2022,828904374.0,76543,Dulles HS,Fort Bend County,4.0,Houston,570.0,581.0,1152.0,26.0,26.9,27.4,26.5,26.9,10829
fort bend isd,2022,828904374.0,76543,Lawrence E Elkins HS,Fort Bend County,4.0,Houston,582.0,580.0,1163.0,24.3,23.5,26.3,24.0,24.7,10829
fort bend isd,2022,828904374.0,76543,Stephen F Austin HS,Fort Bend County,4.0,Houston,570.0,574.0,1144.0,22.9,23.1,24.0,23.3,23.5,10829
fort bend isd,2022,828904374.0,76543,Hightower HS,Fort Bend County,4.0,Houston,487.0,470.0,957.0,17.9,18.7,20.0,19.2,19.1,10829
fort bend isd,2022,828904374.0,76543,George Bush HS,Fort Bend County,4.0,Houston,499.0,479.0,979.0,17.5,17.6,19.5,18.5,18.4,10829
fort bend isd,2022,828904374.0,76543,Ridge Point HS,Fort Bend County,4.0,Houston,553.0,541.0,1094.0,22.2,22.6,23.9,23.1,23.1,10829
fort bend isd,2022,828904374.0,76543,William B Travis HS,Fort Bend County,4.0,Houston,550.0,536.0,1085.0,21.5,21.1,22.8,22.3,22.0,10829
fort bend isd,2022,828904374.0,76543,Thurgood Marshall HS,Fort Bend County,4.0,Houston,419.0,403.0,822.0,12.4,14.1,13.7,14.4,13.8,10829
fort worth isd,2022,987506836.0,74326,Eastern Hills HS,Tarrant County,11.0,Fort Worth,434.0,405.0,839.0,11.9,13.7,13.4,12.9,13.1,13286
fort worth isd,2022,987506836.0,74326,Diamond Hill-Jarvis HS,Tarrant County,11.0,Fort Worth,410.0,409.0,819.0,12.9,15.6,15.7,16.4,15.3,13286
fort worth isd,2022,987506836.0,74326,South Hills HS,Tarrant County,11.0,Fort Worth,465.0,460.0,925.0,14.8,16.2,16.9,17.1,16.4,13286
fort worth isd,2022,987506836.0,74326,Arlington Heights HS,Tarrant County,11.0,Fort Worth,495.0,472.0,967.0,17.0,17.9,18.4,18.5,18.1,13286
fort worth isd,2022,987506836.0,74326,Carter-Riverside HS,Tarrant County,11.0,Fort Worth,469.0,451.0,920.0,14.5,16.1,15.6,16.6,15.8,13286
fort worth isd,2022,987506836.0,74326,Dunbar HS,Tarrant County,11.0,Fort Worth,417.0,414.0,831.0,11.9,14.7,13.9,14.3,13.8,13286
fort worth isd,2022,987506836.0,74326,Paschal HS,Tarrant County,11.0,Fort Worth,549.0,532.0,1082.0,20.7,20.4,21.8,21.1,21.1,13286
fort worth isd,2022,987506836.0,74326,North Side HS,Tarrant County,11.0,Fort Worth,466.0,449.0,915.0,14.5,16.3,16.8,16.7,16.2,13286
fort worth isd,2022,987506836.0,74326,Young Women's Leadership Academy,Tarrant County,11.0,Fort Worth,536.0,496.0,1032.0,18.6,18.0,20.3,19.1,19.1,13286
fort worth isd,2022,987506836.0,74326,IM Terrell Academy for STEM,Tarrant County,11.0,Fort Worth,553.0,532.0,1086.0,19.6,19.7,20.6,20.6,20.2,13286
fort worth isd,2022,987506836.0,74326,Tarrant Co College South/Fort,Tarrant County,11.0,Fort Worth,520.0,509.0,1029.0,17.4,18.6,19.0,18.7,18.6,13286
fort worth isd,2022,987506836.0,74326,Marine Creek Collegiate HS,Tarrant County,11.0,Fort Worth,508.0,482.0,991.0,17.4,17.8,19.5,18.7,18.4,13286
fort worth isd,2022,987506836.0,74326,Polytechnic HS,Tarrant County,11.0,Fort Worth,427.0,424.0,852.0,12.4,15.3,13.8,14.9,14.2,13286
fort worth isd,2022,987506836.0,74326,Young Men's Leadership Academy,Tarrant County,11.0,Fort Worth,488.0,486.0,974.0,16.4,17.1,17.0,17.7,17.2,13286
fort worth isd,2022,987506836.0,74326,Texas Academy of Biomedical,Tarrant County,11.0,Fort Worth,534.0,526.0,1060.0,19.6,20.6,20.8,20.7,20.5,13286
fort worth isd,2022,987506836.0,74326,World Languages Institute,Tarrant County,11.0,Fort Worth,503.0,470.0,974.0,17.4,17.8,18.2,18.1,18.1,13286
fort worth isd,2022,987506836.0,74326,Benbrook Middle/HS,Tarrant County,11.0,Fort Worth,489.0,471.0,960.0,17.1,17.7,18.6,18.3,18.0,13286
fort worth isd,2022,987506836.0,74326,OD Wyatt HS,Tarrant County,11.0,Fort Worth,416.0,418.0,834.0,12.4,14.9,13.9,14.5,14.0,13286
fort worth isd,2022,987506836.0,74326,Western Hills HS,Tarrant County,11.0,Fort Worth,442.0,425.0,867.0,13.5,15.5,16.2,16.3,15.5,13286
fort worth isd,2022,987506836.0,74326,Southwest HS,Tarrant County,11.0,Fort Worth,447.0,431.0,878.0,12.9,15.3,14.0,15.4,14.5,13286
fort worth isd,2022,987506836.0,74326,Trimble Technical HS,Tarrant County,11.0,Fort Worth,448.0,440.0,888.0,13.5,15.6,14.9,15.8,15.1,13286
austin isd,2022,974423742.0,71883,Bowie HS,Travis County,13.0,Austin,592.0,588.0,1180.0,25.1,24.5,26.7,25.2,25.4,13555
austin isd,2022,974423742.0,71883,Austin HS,Travis County,13.0,Austin,574.0,550.0,1124.0,25.5,23.5,27.1,24.8,25.3,13555
austin isd,2022,974423742.0,71883,Travis ECHS,Travis County,13.0,Austin,484.0,461.0,945.0,19.0,16.5,20.5,21.0,19.5,13555
austin isd,2022,974423742.0,71883,Crockett ECHS,Travis County,13.0,Austin,501.0,466.0,968.0,20.5,21.0,25.5,23.0,23.0,13555
austin isd,2022,974423742.0,71883,LBJ ECHS,Travis County,13.0,Austin,444.0,411.0,854.0,17.4,17.9,17.3,18.6,17.9,13555
austin isd,2022,974423742.0,71883,Eastside Memorial ECHS,Travis County,13.0,Austin,411.0,409.0,820.0,15.0,14.5,15.8,16.8,15.5,13555
austin isd,2022,974423742.0,71883,Akins HS,Travis County,13.0,Austin,490.0,471.0,961.0,16.0,17.9,19.0,18.3,17.9,13555
austin isd,2022,974423742.0,71883,Lasa HS,Travis County,13.0,Austin,715.0,710.0,1425.0,32.3,29.6,32.4,30.6,31.3,13555
austin isd,2022,974423742.0,71883,Navarro ECHS,Travis County,13.0,Austin,454.0,452.0,906.0,22.0,23.5,26.5,24.0,24.0,13555
austin isd,2022,974423742.0,71883,Richards Sch for Young Women,Travis County,13.0,Austin,552.0,508.0,1060.0,25.0,20.5,27.5,23.0,24.5,13555
austin isd,2022,974423742.0,71883,Anderson HS,Travis County,13.0,Austin,597.0,589.0,1186.0,26.4,25.0,27.7,25.4,26.3,13555
austin isd,2022,974423742.0,71883,McCallum HS,Travis County,13.0,Austin,592.0,566.0,1159.0,24.6,22.7,27.2,24.6,24.9,13555
idea public schools,2022,941462208.0,67988,IDEA Carver College Preparatory,Hidalgo County,1.0,Edinburg,583.0,613.0,1197.0,18.1,18.6,20.2,19.2,19.2,13847
idea public schools,2022,941462208.0,67988,IDEA Riverview College Preparatory,Hidalgo County,1.0,Edinburg,483.0,470.0,953.0,19.7,20.4,20.3,20.5,20.3,13847
idea public schools,2022,941462208.0,67988,IDEA Brownsville College,Hidalgo County,1.0,Edinburg,527.0,524.0,1051.0,17.7,19.1,19.9,19.8,19.2,13847
idea public schools,2022,941462208.0,67988,IDEA Edinburg College Preparatory,Hidalgo County,1.0,Edinburg,545.0,550.0,1095.0,20.6,19.5,21.1,20.5,20.6,13847
idea public schools,2022,941462208.0,67988,IDEA Frontier College Preparatory,Hidalgo County,1.0,Edinburg,529.0,488.0,1017.0,20.4,19.4,21.7,20.7,20.7,13847
conroe isd,2022,686718692.0,67490,Oak Ridge HS,Montgomery County,6.0,Huntsville,550.0,550.0,1101.0,24.3,24.4,25.7,25.2,25.0,10175
conroe isd,2022,686718692.0,67490,Grand Oaks HS,Montgomery County,6.0,Huntsville,529.0,523.0,1052.0,22.5,22.5,24.4,23.5,23.3,10175
conroe isd,2022,686718692.0,67490,The Woodlands HS,Montgomery County,6.0,Huntsville,593.0,594.0,1186.0,24.9,24.9,26.9,25.4,25.7,10175
conroe isd,2022,686718692.0,67490,Caney Creek HS,Montgomery County,6.0,Huntsville,490.0,478.0,967.0,18.0,19.7,20.9,19.3,19.5,10175
conroe isd,2022,686718692.0,67490,Conroe HS,Montgomery County,6.0,Huntsville,518.0,506.0,1024.0,19.9,20.3,22.6,21.7,21.3,10175
conroe isd,2022,686718692.0,67490,College Park HS,Montgomery County,6.0,Huntsville,563.0,563.0,1126.0,25.5,25.6,26.8,25.8,26.0,10175
frisco isd,2022,678034176.0,65617,Memorial HS,Collin County,10.0,Richardson,550.0,544.0,1094.0,24.0,24.0,25.6,25.0,24.9,10333
frisco isd,2022,678034176.0,65617,Lebanon Trail HS,Collin County,10.0,Richardson,606.0,619.0,1224.0,27.2,27.1,28.0,27.1,27.5,10333
frisco isd,2022,678034176.0,65617,Frisco HS,Collin County,10.0,Richardson,556.0,560.0,1116.0,23.9,24.1,25.5,24.4,24.5,10333
frisco isd,2022,678034176.0,65617,Centennial HS,Collin County,10.0,Richardson,598.0,609.0,1207.0,27.2,27.1,28.1,26.5,27.4,10333
frisco isd,2022,678034176.0,65617,Wakeland HS,Collin County,10.0,Richardson,592.0,586.0,1178.0,25.3,24.6,26.6,25.4,25.6,10333
frisco isd,2022,678034176.0,65617,Liberty HS,Collin County,10.0,Richardson,604.0,617.0,1220.0,25.1,25.4,25.6,25.3,25.5,10333
frisco isd,2022,678034176.0,65617,Heritage HS,Collin County,10.0,Richardson,574.0,576.0,1150.0,26.7,26.1,27.3,26.0,26.6,10333
frisco isd,2022,678034176.0,65617,Lone Star HS,Collin County,10.0,Richardson,548.0,534.0,1082.0,25.2,24.1,26.0,24.9,25.2,10333
frisco isd,2022,678034176.0,65617,Independence HS,Collin County,10.0,Richardson,587.0,584.0,1171.0,26.1,25.5,27.1,26.1,26.3,10333
frisco isd,2022,678034176.0,65617,Reedy HS,Collin County,10.0,Richardson,599.0,601.0,1200.0,26.0,25.6,27.0,26.0,26.2,10333
aldine isd,2022,838725906.0,61528,Carver HS for Applied Tech,Harris County,4.0,Houston,469.0,436.0,905.0,15.6,16.2,17.6,18.2,17.0,13631
aldine isd,2022,838725906.0,61528,Davis HS Aldine,Harris County,4.0,Houston,437.0,417.0,854.0,13.8,16.0,14.6,14.8,14.9,13631
aldine isd,2022,838725906.0,61528,Victory ECHS,Harris County,4.0,Houston,500.0,481.0,980.0,17.8,17.3,22.4,20.0,19.4,13631
aldine isd,2022,838725906.0,61528,Nimitz HS,Harris County,4.0,Houston,457.0,436.0,893.0,17.0,18.3,19.6,19.5,18.8,13631
aldine isd,2022,838725906.0,61528,Eisenhower HS,Harris County,4.0,Houston,447.0,440.0,887.0,19.3,19.0,19.3,19.4,19.3,13631
aldine isd,2022,838725906.0,61528,MacArthur HS,Harris County,4.0,Houston,449.0,441.0,890.0,18.0,20.0,21.6,20.9,20.3,13631
north east isd,2022,707122305.0,59445,Legacy of Educational Excellence,Bexar County,20.0,San Antonio,490.0,469.0,959.0,21.9,21.5,23.2,22.6,22.5,11895
north east isd,2022,707122305.0,59445,MacArthur HS,Bexar County,20.0,San Antonio,490.0,475.0,966.0,19.2,19.7,21.9,21.0,20.5,11895
north east isd,2022,707122305.0,59445,Churchill HS,Bexar County,20.0,San Antonio,514.0,489.0,1002.0,22.3,21.9,25.2,23.2,23.3,11895
north east isd,2022,707122305.0,59445,Roosevelt HS,Bexar County,20.0,San Antonio,473.0,458.0,932.0,19.3,19.8,20.3,23.1,20.9,11895
north east isd,2022,707122305.0,59445,Madison HS,Bexar County,20.0,San Antonio,477.0,462.0,939.0,20.0,20.5,22.1,21.6,21.2,11895
north east isd,2022,707122305.0,59445,Reagan HS,Bexar County,20.0,San Antonio,573.0,557.0,1130.0,24.8,23.6,25.8,24.5,24.8,11895
north east isd,2022,707122305.0,59445,International School of America,Bexar County,20.0,San Antonio,578.0,555.0,1133.0,26.8,23.8,27.0,25.0,25.8,11895
north east isd,2022,707122305.0,59445,Johnson HS,Bexar County,20.0,San Antonio,560.0,545.0,1105.0,23.1,22.9,25.0,24.4,23.9,11895
